computer,process_key,window_start,event_count,unique_images,unique_files,unique_extensions,unique_destination_ips,suspicious_path_count,file_activity_count,registry_activity_count,network_activity_count,event_1_count,event_3_count,event_7_count,event_11_count,event_12_count,event_13_count,event_23_count,event_26_count,label,technique_id,scenario,source,source_kind,dataset_source,representation
WIN11-ENDPOINT-01,PROC-SILRAD-16186,2026-08-07T20:57:40+00:00,10,4,1,1,0,0,7,0,0,0,0,0,7,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_2,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16187,2026-08-07T20:57:50+00:00,10,5,1,1,0,0,7,0,0,0,0,0,7,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_3,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16188,2026-08-07T20:58:00+00:00,10,4,1,1,0,0,6,0,0,0,0,0,6,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_4,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16189,2026-08-07T20:58:10+00:00,10,4,1,1,0,0,7,0,0,0,0,0,7,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_5,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16190,2026-08-07T20:58:20+00:00,10,4,1,1,0,0,7,0,0,0,0,0,7,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_1,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16191,2026-08-07T20:58:30+00:00,10,4,1,1,0,0,6,0,0,0,0,0,6,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_2,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16192,2026-08-07T20:58:40+00:00,10,4,1,1,0,0,7,0,0,0,0,0,7,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_3,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16193,2026-08-07T20:58:50+00:00,10,4,1,1,0,0,7,0,0,0,0,0,7,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_4,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16194,2026-08-07T20:59:00+00:00,10,4,1,1,0,0,7,0,0,0,0,0,7,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_5,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16195,2026-08-07T20:59:10+00:00,10,4,1,1,0,0,6,0,0,0,0,0,6,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_1,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16196,2026-08-07T20:59:20+00:00,10,4,1,1,0,0,7,0,0,0,0,0,7,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_2,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16197,2026-08-07T20:59:30+00:00,10,4,1,1,0,0,7,0,0,0,0,0,7,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_3,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16198,2026-08-07T20:59:40+00:00,10,4,1,1,0,0,6,0,0,0,0,0,6,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_4,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16199,2026-08-07T20:59:50+00:00,10,5,1,1,0,0,7,0,0,0,0,0,7,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_5,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16200,2026-08-07T21:00:00+00:00,10,4,1,1,0,0,7,0,0,0,0,0,7,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_1,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16201,2026-08-07T21:00:10+00:00,10,4,1,1,0,0,6,0,0,0,0,0,6,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_2,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16202,2026-08-07T21:00:20+00:00,10,4,1,1,0,0,7,0,0,0,0,0,7,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_3,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16203,2026-08-07T21:00:30+00:00,10,4,1,1,0,0,7,0,0,0,0,0,7,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_4,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16204,2026-08-07T21:00:40+00:00,10,4,1,1,0,0,7,0,0,0,0,0,7,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_5,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16205,2026-08-07T21:00:50+00:00,10,5,1,1,0,0,6,0,0,0,0,0,6,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_1,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16206,2026-08-07T21:01:00+00:00,10,4,1,1,0,0,7,0,0,0,0,0,7,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_2,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16207,2026-08-07T21:01:10+00:00,10,4,1,1,0,0,7,0,0,0,0,0,7,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_3,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16208,2026-08-07T21:01:20+00:00,10,4,1,1,0,0,6,0,0,0,0,0,6,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_4,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16209,2026-08-07T21:01:30+00:00,10,4,1,1,0,0,7,0,0,0,0,0,7,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_5,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16210,2026-08-07T21:01:40+00:00,10,4,1,1,0,0,7,0,0,0,0,0,7,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_1,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16211,2026-08-07T21:01:50+00:00,10,4,1,1,0,0,5,0,0,0,0,0,5,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_2,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16212,2026-08-07T21:02:00+00:00,10,4,1,1,0,0,7,0,0,0,0,0,7,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_3,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16213,2026-08-07T21:02:10+00:00,10,5,1,1,0,0,8,0,0,0,0,0,8,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_4,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16214,2026-08-07T21:02:20+00:00,10,4,1,1,0,0,7,0,0,0,0,0,7,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_5,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16215,2026-08-07T21:02:30+00:00,10,4,1,1,0,0,7,0,0,0,0,0,7,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_1,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16216,2026-08-07T21:02:40+00:00,10,4,1,1,0,0,6,0,0,0,0,0,6,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_2,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16217,2026-08-07T21:02:50+00:00,10,4,1,1,0,0,7,0,0,0,0,0,7,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_3,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16218,2026-08-07T21:03:00+00:00,10,4,1,1,0,0,7,0,0,0,0,0,7,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_4,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16219,2026-08-07T21:03:10+00:00,10,4,1,1,0,0,6,0,0,0,0,0,6,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_5,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16220,2026-08-07T21:03:20+00:00,10,5,1,1,0,0,7,0,0,0,0,0,7,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_1,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16221,2026-08-07T21:03:30+00:00,10,4,1,1,0,0,7,0,0,0,0,0,7,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_2,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16222,2026-08-07T21:03:40+00:00,10,4,1,1,0,0,6,0,0,0,0,0,6,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_3,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16223,2026-08-07T21:03:50+00:00,10,4,1,1,0,0,7,0,0,0,0,0,7,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_4,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16224,2026-08-07T21:04:00+00:00,10,4,1,1,0,0,7,0,0,0,0,0,7,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_5,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16225,2026-08-07T21:04:10+00:00,10,4,1,1,0,0,7,0,0,0,0,0,7,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_1,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16226,2026-08-07T21:04:20+00:00,10,4,1,1,0,0,6,0,0,0,0,0,6,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_2,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16227,2026-08-07T21:04:30+00:00,10,5,1,1,0,0,7,0,0,0,0,0,7,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_3,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16228,2026-08-07T21:04:40+00:00,10,4,1,1,0,0,7,0,0,0,0,0,7,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_4,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16229,2026-08-07T21:04:50+00:00,10,4,1,1,0,0,6,0,0,0,0,0,6,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_5,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16230,2026-08-07T21:05:00+00:00,10,4,1,1,0,0,7,0,0,0,0,0,7,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_1,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16231,2026-08-07T21:05:10+00:00,10,4,1,1,0,0,7,0,0,0,0,0,7,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_2,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16232,2026-08-07T21:05:20+00:00,10,4,1,1,0,0,7,0,0,0,0,0,7,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_3,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16233,2026-08-07T21:05:30+00:00,10,4,1,1,0,0,7,0,0,0,0,0,7,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_4,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16234,2026-08-07T21:05:40+00:00,10,5,1,1,0,0,6,0,0,0,0,0,6,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_5,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16235,2026-08-07T21:05:50+00:00,10,4,1,1,0,0,7,0,0,0,0,0,7,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_1,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16236,2026-08-07T21:06:00+00:00,10,4,1,1,0,0,7,0,0,0,0,0,7,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_2,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16237,2026-08-07T21:06:10+00:00,10,4,1,1,0,0,6,0,0,0,0,0,6,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_3,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16238,2026-08-07T21:06:20+00:00,10,4,1,1,0,0,7,0,0,0,0,0,7,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_4,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16239,2026-08-07T21:06:30+00:00,10,4,1,1,0,0,7,0,0,0,0,0,7,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_5,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16240,2026-08-07T21:06:40+00:00,10,4,1,1,0,0,6,0,0,0,0,0,6,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_1,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16241,2026-08-07T21:06:50+00:00,10,4,1,1,0,0,7,0,0,0,0,0,7,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_2,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16242,2026-08-07T21:07:00+00:00,10,4,1,1,0,0,7,0,0,0,0,0,7,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_3,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16243,2026-08-07T21:07:10+00:00,10,4,1,1,0,0,6,0,0,0,0,0,6,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_4,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16244,2026-08-07T21:07:20+00:00,10,4,1,1,0,0,7,0,0,0,0,0,7,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_5,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16245,2026-08-07T21:07:30+00:00,10,4,1,1,0,0,7,0,0,0,0,0,7,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_1,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16246,2026-08-07T21:07:40+00:00,10,4,1,1,0,0,6,0,0,0,0,0,6,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_2,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16247,2026-08-07T21:07:50+00:00,10,4,1,1,0,0,7,0,0,0,0,0,7,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_3,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16248,2026-08-07T21:08:00+00:00,10,4,1,1,0,0,6,0,0,0,0,0,6,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_4,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16249,2026-08-07T21:08:10+00:00,10,4,1,1,0,0,7,0,0,0,0,0,7,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_5,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16250,2026-08-07T21:08:20+00:00,10,4,1,1,0,0,7,0,0,0,0,0,7,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_1,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16251,2026-08-07T21:08:30+00:00,10,4,1,1,0,0,7,0,0,0,0,0,7,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_2,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16252,2026-08-07T21:08:40+00:00,10,4,1,1,0,0,6,0,0,0,0,0,6,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_3,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16253,2026-08-07T21:08:50+00:00,10,4,1,1,0,0,7,0,0,0,0,0,7,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_4,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16254,2026-08-07T21:09:00+00:00,10,4,1,1,0,0,7,0,0,0,0,0,7,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_5,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16255,2026-08-07T21:09:10+00:00,10,4,1,1,0,0,6,0,0,0,0,0,6,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_1,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16256,2026-08-07T21:09:20+00:00,10,4,1,1,0,0,7,0,0,0,0,0,7,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_2,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16257,2026-08-07T21:09:30+00:00,10,4,1,1,0,0,7,0,0,0,0,0,7,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_3,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16258,2026-08-07T21:09:40+00:00,10,4,1,1,0,0,6,0,0,0,0,0,6,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_4,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16259,2026-08-07T21:09:50+00:00,10,4,1,1,0,0,7,0,0,0,0,0,7,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_5,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16260,2026-08-07T21:10:00+00:00,10,4,1,1,0,0,7,0,0,0,0,0,7,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_1,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16261,2026-08-07T21:10:10+00:00,10,4,1,1,0,0,6,0,0,0,0,0,6,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_2,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16262,2026-08-07T21:10:20+00:00,10,4,1,1,0,0,7,0,0,0,0,0,7,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_3,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16263,2026-08-07T21:10:30+00:00,10,4,1,1,0,0,6,0,0,0,0,0,6,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_4,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16264,2026-08-07T21:10:40+00:00,10,5,1,1,0,0,8,0,0,0,0,0,8,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_5,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16265,2026-08-07T21:10:50+00:00,10,4,1,1,0,0,6,0,0,0,0,0,6,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_1,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16266,2026-08-07T21:11:00+00:00,10,4,1,1,0,0,7,0,0,0,0,0,7,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_2,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16267,2026-08-07T21:11:10+00:00,10,4,1,1,0,0,7,0,0,0,0,0,7,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_3,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16268,2026-08-07T21:11:20+00:00,10,4,1,1,0,0,6,0,0,0,0,0,6,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_4,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16269,2026-08-07T21:11:30+00:00,10,4,1,1,0,0,7,0,0,0,0,0,7,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_5,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16270,2026-08-07T21:11:40+00:00,10,4,1,1,0,0,7,0,0,0,0,0,7,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_1,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16271,2026-08-07T21:11:50+00:00,10,4,1,1,0,0,7,0,0,0,0,0,7,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_2,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16272,2026-08-07T21:12:00+00:00,10,5,1,1,0,0,6,0,0,0,0,0,6,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_3,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16273,2026-08-07T21:12:10+00:00,10,4,1,1,0,0,7,0,0,0,0,0,7,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_4,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16274,2026-08-07T21:12:20+00:00,10,4,1,1,0,0,7,0,0,0,0,0,7,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_5,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16275,2026-08-07T21:12:30+00:00,10,4,1,1,0,0,7,0,0,0,0,0,7,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_1,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16276,2026-08-07T21:12:40+00:00,10,4,1,1,0,0,6,0,0,0,0,0,6,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_2,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16277,2026-08-07T21:12:50+00:00,10,4,1,1,0,0,7,0,0,0,0,0,7,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_3,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16278,2026-08-07T21:13:00+00:00,10,4,1,1,0,0,7,0,0,0,0,0,7,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_4,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16279,2026-08-07T21:13:10+00:00,10,4,1,1,0,0,6,0,0,0,0,0,6,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_5,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16280,2026-08-07T21:13:20+00:00,10,4,1,1,0,0,7,0,0,0,0,0,7,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_1,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16281,2026-08-07T21:13:30+00:00,10,5,1,1,0,0,7,0,0,0,0,0,7,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_2,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16282,2026-08-07T21:13:40+00:00,10,4,1,1,0,0,7,0,0,0,0,0,7,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_3,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16283,2026-08-07T21:13:50+00:00,10,4,1,1,0,0,6,0,0,0,0,0,6,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_4,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16284,2026-08-07T21:14:00+00:00,10,4,1,1,0,0,6,0,0,0,0,0,6,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_5,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16285,2026-08-07T21:14:10+00:00,10,4,1,1,0,0,7,0,0,0,0,0,7,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_1,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16286,2026-08-07T21:14:20+00:00,10,4,1,1,0,0,7,0,0,0,0,0,7,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_2,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16287,2026-08-07T21:14:30+00:00,10,4,1,1,0,0,7,0,0,0,0,0,7,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_3,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16288,2026-08-07T21:14:40+00:00,10,5,1,1,0,0,7,0,0,0,0,0,7,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_4,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16289,2026-08-07T21:14:50+00:00,10,4,1,1,0,0,6,0,0,0,0,0,6,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_5,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16290,2026-08-07T21:15:00+00:00,10,4,1,1,0,0,7,0,0,0,0,0,7,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_1,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16291,2026-08-07T21:15:10+00:00,10,4,1,1,0,0,7,0,0,0,0,0,7,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_2,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16292,2026-08-07T21:15:20+00:00,10,4,1,1,0,0,7,0,0,0,0,0,7,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_3,benign,silrad,raw_sysmon
